n_trades,trades_per_year,hit_rate,mean_ret_bps,median_ret_bps,std_ret_bps,best_ret_bps,worst_ret_bps,total_ret_pct,max_dd_pct,sharpe_ann,t_stat,name,family,us_code,cn_fut,threshold,hold_days
481,34.40750513046027,0.4802494802494803,-4.296705941228653,-3.329059829059838,124.96817034256624,853.8562628336758,-404.9614885331028,-21.65261851245527,-34.94376323189721,-0.20167999070688156,-0.7540649579042819,naive_short_SPX_IH_thr0.005,naive_short,SPX,IH,0.005,1
481,34.40750513046027,0.4594594594594595,-7.703294058771363,-8.670940170940161,124.96817034256625,392.96148853310274,-865.8562628336759,-33.53348458954846,-35.893501479423016,-0.36157938091083996,-1.3519156743807086,bounce_long_SPX_IH_thr0.005,bounce_long,SPX,IH,0.005,1
655,46.85429492817355,0.5099236641221374,1.3014559309421736,1.3969470782053741,105.30584753938692,536.177258478198,-663.6475009394956,5.01902029047987,-16.094886417964805,0.084596361137202,0.31629886175715205,fade_short_SPX_IH_thr0.005,fade_short,SPX,IH,0.005,1
481,34.40750513046027,0.4802494802494803,-4.296705941228653,-3.329059829059838,124.96817034256624,853.8562628336758,-404.9614885331028,-21.65261851245527,-34.94376323189721,-0.20167999070688156,-0.7540649579042819,multi_day_h1_SPX_IH_thr0.005,multi_day,SPX,IH,0.005,1
481,34.40750513046027,0.5072765072765073,9.36747309769923,3.7717997355872837,204.66551964279992,1170.2063655030806,-649.3121019108268,42.008546231642896,-24.919711381409073,0.26847531691375776,1.003807208822941,multi_day_h3_SPX_IH_thr0.005,multi_day,SPX,IH,0.005,3
481,34.40750513046027,0.4885654885654886,9.498595583708001,-4.812633578721964,273.9344322821129,1271.5924024640663,-854.2388552559183,32.12044510014827,-50.490634692491746,0.20339457472940076,0.7604756470570961,multi_day_h5_SPX_IH_thr0.005,multi_day,SPX,IH,0.005,5
250,17.8833186748754,0.448,-8.611895212875059,-11.493352505587799,121.98059382884304,531.984496124032,-357.7587939698497,-20.85610676145019,-29.02023177027272,-0.29856029511003973,-1.1162924768835791,naive_short_SPX_IH_thr0.010,naive_short,SPX,IH,0.01,1
250,17.8833186748754,0.496,-3.3881047871249486,-0.5066474944121987,121.98059382884307,345.75879396984965,-543.9844961240321,-9.815353047731723,-19.207814855846973,-0.11746004103666496,-0.43917346777587773,bounce_long_SPX_IH_thr0.010,bounce_long,SPX,IH,0.01,1
309,22.103781882146,0.5307443365695793,8.73158950486761,5.732229123533334,101.71824568649316,420.7241379310349,-460.1420118343198,28.8924212374833,-8.766796077275508,0.4035782399376907,1.5089459665435963,fade_short_SPX_IH_thr0.010,fade_short,SPX,IH,0.01,1
250,17.8833186748754,0.448,-8.611895212875059,-11.493352505587799,121.98059382884304,531.984496124032,-357.7587939698497,-20.85610676145019,-29.02023177027272,-0.29856029511003973,-1.1162924768835791,multi_day_h1_SPX_IH_thr0.010,multi_day,SPX,IH,0.01,1
250,17.8833186748754,0.496,3.8729109971899867,-2.7183709158430323,207.57417857423718,658.5468998410175,-649.3121019108268,4.421918581706752,-24.35224749910505,0.07890204263280952,0.2950082715094117,multi_day_h3_SPX_IH_thr0.010,multi_day,SPX,IH,0.01,3
250,17.8833186748754,0.46,6.7191693946725275,-29.8635447710378,287.6127613337535,1115.7806041335455,-854.2388552559183,6.836148485636051,-35.32231720199237,0.09879421076946984,0.3693834580414084,multi_day_h5_SPX_IH_thr0.010,multi_day,SPX,IH,0.01,5
149,10.65845793022574,0.4429530201342282,-9.249464009503408,-15.309542280837578,133.4561741623589,531.984496124032,-293.3098684693942,-14.01826636209268,-22.678275993971365,-0.22626901376822794,-0.8460013001000218,naive_short_SPX_IH_thr0.015,naive_short,SPX,IH,0.015,1
149,10.65845793022574,0.5167785234899329,-2.7505359904966054,3.30954228083758,133.4561741623589,281.3098684693942,-543.9844961240321,-5.279096111216641,-10.417128440541145,-0.06728617628699728,-0.2515774991438624,bounce_long_SPX_IH_thr0.015,bounce_long,SPX,IH,0.015,1
123,8.798592788038698,0.6341463414634146,23.38314448999156,26.752613240418782,121.56739334255788,420.7241379310349,-460.1420118343198,32.08884980620388,-5.550273069530077,0.5705483028285045,2.133233348765995,fade_short_SPX_IH_thr0.015,fade_short,SPX,IH,0.015,1
149,10.65845793022574,0.4429530201342282,-9.249464009503408,-15.309542280837578,133.4561741623589,531.984496124032,-293.3098684693942,-14.01826636209268,-22.678275993971365,-0.22626901376822794,-0.8460013001000218,multi_day_h1_SPX_IH_thr0.015,multi_day,SPX,IH,0.015,1
149,10.65845793022574,0.47651006711409394,-17.81166412383491,-11.248425472357264,209.23500393538293,658.5468998410175,-649.3121019108268,-25.77851889446585,-40.899146785821706,-0.2779184270954228,-1.039114223944594,multi_day_h3_SPX_IH_thr0.015,multi_day,SPX,IH,0.015,3
149,10.65845793022574,0.4697986577181208,-2.5602651937635272,-22.994158258099024,317.3968469631705,1115.7806041335455,-854.2388552559183,-10.583086128300923,-39.747949303746225,-0.02633477011771698,-0.09846354737836471,multi_day_h5_SPX_IH_thr0.015,multi_day,SPX,IH,0.015,5
83,5.937261800058634,0.42168674698795183,-14.769284036152646,-30.511520414594035,147.30639019743168,531.984496124032,-293.3098684693942,-12.325189119674073,-22.64198523125699,-0.24430421238026873,-0.9134334297551127,naive_short_SPX_IH_thr0.020,naive_short,SPX,IH,0.02,1
83,5.937261800058634,0.5662650602409639,2.769284036152636,18.511520414594035,147.30639019743168,281.3098684693942,-543.9844961240321,1.4117679709614972,-11.844019430105114,0.0458077557214994,0.17127144477126088,bounce_long_SPX_IH_thr0.020,bounce_long,SPX,IH,0.02,1
61,4.363529756669598,0.7213114754098361,25.570226153353044,39.45454545454519,135.2100822626338,399.5511612856843,-460.1420118343198,16.21682918910161,-6.4983118038349,0.3950430840404315,1.4770337180859523,fade_short_SPX_IH_thr0.020,fade_short,SPX,IH,0.02,1
83,5.937261800058634,0.42168674698795183,-14.769284036152646,-30.511520414594035,147.30639019743168,531.984496124032,-293.3098684693942,-12.325189119674073,-22.64198523125699,-0.24430421238026873,-0.9134334297551127,multi_day_h1_SPX_IH_thr0.020,multi_day,SPX,IH,0.02,1
83,5.937261800058634,0.46987951807228917,0.7991767078296281,-11.248425472357264,235.6062153970852,658.5468998410175,-649.3121019108268,-1.5953053375329262,-28.86141744724603,0.008265120207392215,0.030902607142218503,multi_day_h3_SPX_IH_thr0.020,multi_day,SPX,IH,0.02,3
83,5.937261800058634,0.4457831325301205,6.7598043983322675,-44.00442233278023,339.99945978304044,1115.7806041335455,-854.2388552559183,0.9576074198321516,-35.87622382766477,0.048445004661548004,0.18113190243982127,multi_day_h5_SPX_IH_thr0.020,multi_day,SPX,IH,0.02,5
51,3.648197009674582,0.4117647058823529,-5.878200281900172,-32.385224274405594,172.41834946170277,531.984496124032,-293.3098684693942,-3.6678580939140226,-17.079832645414463,-0.06511784766863728,-0.2434702961308345,naive_short_SPX_IH_thr0.025,naive_short,SPX,IH,0.025,1
51,3.648197009674582,0.5882352941176471,-6.121799718099837,20.385224274405594,172.41834946170277,281.3098684693942,-543.9844961240321,-3.7998961547562216,-9.14756706442187,-0.06781640678841737,-0.253559987537141,bounce_long_SPX_IH_thr0.025,bounce_long,SPX,IH,0.025,1
33,2.360598065083553,0.7272727272727273,28.383176382173225,45.2455516014243,137.39652558092757,399.5511612856843,-460.1420118343198,9.472834704050626,-4.601420118343203,0.31739221402449885,1.186703478459473,fade_short_SPX_IH_thr0.025,fade_short,SPX,IH,0.025,1
51,3.648197009674582,0.4117647058823529,-5.878200281900172,-32.385224274405594,172.41834946170277,531.984496124032,-293.3098684693942,-3.6678580939140226,-17.079832645414463,-0.06511784766863728,-0.2434702961308345,multi_day_h1_SPX_IH_thr0.025,multi_day,SPX,IH,0.025,1
51,3.648197009674582,0.49019607843137253,0.6354111858126424,-11.248425472357264,249.99653761507363,658.5468998410175,-649.3121019108268,-1.224617022489105,-24.844673330375223,0.004854673239752913,0.01815122541082314,multi_day_h3_SPX_IH_thr0.025,multi_day,SPX,IH,0.025,3
51,3.648197009674582,0.35294117647058826,0.03604206058795964,-98.25700164744666,346.28253005931856,1115.7806041335455,-706.6369426751592,-2.8662954103727545,-30.866240630996977,0.00019880082024514043,0.0007432999754911901,multi_day_h5_SPX_IH_thr0.025,multi_day,SPX,IH,0.025,5
580,41.48929932571093,0.46551724137931033,-5.939904011403661,-6.838533087518244,118.12508974079131,620.5949937557691,-387.2113457027078,-31.951248923262465,-36.3367168372605,-0.3238958068293944,-1.2110198789980753,naive_short_NDX_IF_thr0.005,naive_short,NDX,IF,0.005,1
580,41.48929932571093,0.4724137931034483,-6.060095988596346,-5.161466912481754,118.12508974079131,375.2113457027077,-632.5949937557691,-32.44215177260632,-37.649477908702124,-0.330449730487505,-1.235524462472317,bounce_long_NDX_IF_thr0.005,bounce_long,NDX,IF,0.005,1
793,56.725886836704774,0.49936948297604034,-1.2252277342941689,-0.35736677115937837,106.78439523921429,600.4947468958925,-620.3497757847528,-13.27061513131339,-27.24443664109132,-0.08641709712658102,-0.3231064444150734,fade_short_NDX_IF_thr0.005,fade_short,NDX,IF,0.005,1
580,41.48929932571093,0.46551724137931033,-5.939904011403661,-6.838533087518244,118.12508974079131,620.5949937557691,-387.2113457027078,-31.951248923262465,-36.3367168372605,-0.3238958068293944,-1.2110198789980753,multi_day_h1_NDX_IF_thr0.005,multi_day,NDX,IF,0.005,1
580,41.48929932571093,0.5155172413793103,6.815516019366888,9.330918350168755,208.19785349306437,1149.8985667034171,-721.8234660925733,31.052533621687072,-34.72996281630654,0.21085822460894182,0.7883816223226752,multi_day_h3_NDX_IF_thr0.005,multi_day,NDX,IF,0.005,3
580,41.48929932571093,0.49137931034482757,5.01634035794469,-3.8079286943632993,266.7508077325205,1254.8599779492836,-853.1474703982774,9.044576642821145,-55.79524471315197,0.12112932656949427,0.4528926256911171,multi_day_h5_NDX_IF_thr0.005,multi_day,NDX,IF,0.005,5
358,25.608912342421576,0.4748603351955307,-3.724983255885401,-4.8625680730836,131.27924050853144,620.5949937557691,-387.2113457027078,-15.131091694091147,-24.805514219756496,-0.14358988119149954,-0.5368707988167039,naive_short_NDX_IF_thr0.010,naive_short,NDX,IF,0.01,1
358,25.608912342421576,0.4692737430167598,-8.275016744114609,-7.137431926916398,131.27924050853144,375.2113457027077,-632.5949937557691,-27.914446039493214,-30.484262878064637,-0.3189836274479193,-1.1926536428358883,bounce_long_NDX_IF_thr0.010,bounce_long,NDX,IF,0.01,1
442,31.617707417179712,0.5113122171945701,5.56178428964184,3.236724103894312,102.92573614146465,600.4947468958925,-413.4626865671638,24.92177645942173,-10.756357198929479,0.3038472760630293,1.136060065407277,fade_short_NDX_IF_thr0.010,fade_short,NDX,IF,0.01,1
358,25.608912342421576,0.4748603351955307,-3.724983255885401,-4.8625680730836,131.27924050853144,620.5949937557691,-387.2113457027078,-15.131091694091147,-24.805514219756496,-0.14358988119149954,-0.5368707988167039,multi_day_h1_NDX_IF_thr0.010,multi_day,NDX,IF,0.01,1
358,25.608912342421576,0.5251396648044693,10.276466645103323,9.609144663085718,218.3945951205132,1149.8985667034171,-653.4172185430472,32.75103322844784,-34.497873691961956,0.23812089027652575,0.8903144951224542,multi_day_h3_NDX_IF_thr0.010,multi_day,NDX,IF,0.01,3
358,25.608912342421576,0.5,16.96435421175972,0.10989207827594746,289.01194925912347,1254.8599779492836,-757.953125,58.335932480614126,-34.535433155532026,0.29704147961131544,1.1106137501983204,multi_day_h5_NDX_IF_thr0.010,multi_day,NDX,IF,0.01,5
238,17.024919378481382,0.46638655462184875,-4.445349383514621,-5.732133290474833,135.59725454316455,620.5949937557691,-387.2113457027078,-11.975606031078767,-24.087854169349466,-0.13526876836239435,-0.5057588398504054,naive_short_NDX_IF_thr0.015,naive_short,NDX,IF,0.015,1
238,17.024919378481382,0.47478991596638653,-7.554650616485393,-6.2678667095251654,135.59725454316455,375.2113457027077,-632.5949937557691,-18.27292038502645,-25.21363429693566,-0.22988255728332255,-0.8595120431789194,bounce_long_NDX_IF_thr0.015,bounce_long,NDX,IF,0.015,1
234,16.738786279683378,0.5683760683760684,12.114938679078518,8.800845998567125,102.38364629085491,460.353354335588,-413.4626865671638,31.14845006684519,-6.93431056923165,0.4841195377881029,1.8100832789773134,fade_short_NDX_IF_thr0.015,fade_short,NDX,IF,0.015,1
238,17.024919378481382,0.46638655462184875,-4.445349383514621,-5.732133290474833,135.59725454316455,620.5949937557691,-387.2113457027078,-11.975606031078767,-24.087854169349466,-0.13526876836239435,-0.5057588398504054,multi_day_h1_NDX_IF_thr0.015,multi_day,NDX,IF,0.015,1
238,17.024919378481382,0.5126050420168067,-4.514145536553737,3.001914448696358,217.502627698308,675.8652849740936,-653.4172185430472,-15.07426259625152,-42.53572902890874,-0.08563544927404976,-0.3201839271492351,multi_day_h3_NDX_IF_thr0.015,multi_day,NDX,IF,0.015,3
238,17.024919378481382,0.46218487394957986,2.5067395893784736,-19.306743084493533,291.2088119595689,1089.1201898277106,-757.953125,-3.901393905415995,-36.27557640750542,0.03551789666712711,0.1327985050042546,multi_day_h5_NDX_IF_thr0.015,multi_day,NDX,IF,0.015,5
152,10.873057754324245,0.506578947368421,5.922630194446805,1.0515630740103368,149.06005634046974,620.5949937557691,-387.2113457027078,7.606475118420142,-14.16324053289646,0.13101746215992133,0.48986355434701967,naive_short_NDX_IF_thr0.020,naive_short,NDX,IF,0.02,1
152,10.873057754324245,0.45394736842105265,-17.922630194446814,-13.051563074010335,149.06005634046974,375.2113457027077,-632.5949937557691,-25.143045396870956,-27.320120900103582,-0.39647545874279033,-1.4823892497172841,bounce_long_NDX_IF_thr0.020,bounce_long,NDX,IF,0.02,1
125,8.9416593374377,0.664,23.1222507233045,21.154089324796793,102.16623858809304,460.353354335588,-413.4626865671638,32.60946858040992,-5.639402801696014,0.6767554495980362,2.5303331670335303,fade_short_NDX_IF_thr0.020,fade_short,NDX,IF,0.02,1
152,10.873057754324245,0.506578947368421,5.922630194446805,1.0515630740103368,149.06005634046974,620.5949937557691,-387.2113457027078,7.606475118420142,-14.16324053289646,0.13101746215992133,0.48986355434701967,multi_day_h1_NDX_IF_thr0.020,multi_day,NDX,IF,0.02,1
152,10.873057754324245,0.5592105263157895,8.2564226498721,30.849666030945308,232.79321626208466,675.8652849740936,-653.4172185430472,8.828008595026816,-26.943683280602006,0.11694925066076357,0.4372636644188269,multi_day_h3_NDX_IF_thr0.020,multi_day,NDX,IF,0.02,3
152,10.873057754324245,0.48026315789473684,3.85546582532073,-7.979377843038808,303.07721319964554,1089.1201898277106,-757.953125,-1.0079056006771059,-24.79964072291594,0.041946856477740484,0.15683585889328908,multi_day_h5_NDX_IF_thr0.020,multi_day,NDX,IF,0.02,5
91,6.509527997654646,0.5054945054945055,1.963986244769817,1.0696359137512048,159.0188819991296,620.5949937557691,-387.2113457027078,0.6565776125472045,-14.578997313653474,0.03151116760117864,0.11781767337163394,naive_short_NDX_IF_thr0.025,naive_short,NDX,IF,0.025,1
91,6.509527997654646,0.45054945054945056,-13.96398624476982,-13.069635913751203,159.0188819991296,375.2113457027077,-632.5949937557691,-12.945390665192901,-16.06357893600775,-0.2240451083154436,-0.8376862998575131,bounce_long_NDX_IF_thr0.025,bounce_long,NDX,IF,0.025,1
72,5.150395778364116,0.6944444444444444,22.88803839889599,19.550005558209744,117.16936884605374,460.353354335588,-413.4626865671638,17.320389164292283,-6.26646679393833,0.443317407223552,1.6575274564650038,fade_short_NDX_IF_thr0.025,fade_short,NDX,IF,0.025,1
91,6.509527997654646,0.5054945054945055,1.963986244769817,1.0696359137512048,159.0188819991296,620.5949937557691,-387.2113457027078,0.6565776125472045,-14.578997313653474,0.03151116760117864,0.11781767337163394,multi_day_h1_NDX_IF_thr0.025,multi_day,NDX,IF,0.025,1
91,6.509527997654646,0.5494505494505495,-0.5559347594077156,27.98692810457571,232.3026340835838,661.340748230536,-653.4172185430472,-2.8938415659736982,-23.483094505905587,-0.006105826284915664,-0.02282918411672005,multi_day_h3_NDX_IF_thr0.025,multi_day,NDX,IF,0.025,3
91,6.509527997654646,0.43956043956043955,7.177176531153658,-27.208907741250282,339.3845538014389,1089.1201898277106,-757.953125,1.4310530156809387,-28.50127898994872,0.053955572537888415,0.2017354641473414,multi_day_h5_NDX_IF_thr0.025,multi_day,NDX,IF,0.025,5
580,41.48929932571093,0.4396551724137931,-13.127560284454644,-14.688427028695765,140.0324118407699,607.6986301369861,-545.1832444427137,-55.896263741093044,-59.7718050108717,-0.6038422582406855,-2.2577167196663916,naive_short_NDX_IC_thr0.005,naive_short,NDX,IC,0.005,1
580,41.48929932571093,0.5051724137931034,1.127560284454633,2.688427028695767,140.03241184076992,533.1832444427135,-619.6986301369863,0.8421271551191989,-23.58481655349952,0.05186558154860384,0.19392115910978452,bounce_long_NDX_IC_thr0.005,bounce_long,NDX,IC,0.005,1
793,56.725886836704774,0.501891551071879,1.6377556428735283,0.5573770491800248,127.01556393506866,601.359482410027,-758.8712871287136,6.831330560419224,-31.968273828872963,0.09711421652406736,0.3631020972306573,fade_short_NDX_IC_thr0.005,fade_short,NDX,IC,0.005,1
580,41.48929932571093,0.4396551724137931,-13.127560284454644,-14.688427028695765,140.0324118407699,607.6986301369861,-545.1832444427137,-55.896263741093044,-59.7718050108717,-0.6038422582406855,-2.2577167196663916,multi_day_h1_NDX_IC_thr0.005,multi_day,NDX,IC,0.005,1
580,41.48929932571093,0.47586206896551725,3.5016936484155523,-13.635274486103015,253.19507268062094,1182.3387320684858,-943.4391715653841,1.91133571827391,-48.40039416449282,0.08908220305652377,0.3330710570860128,multi_day_h3_NDX_IC_thr0.005,multi_day,NDX,IC,0.005,3
580,41.48929932571093,0.4672413793103448,0.3411235663746308,-21.606499582987432,312.32228029189804,1347.694277340738,-1036.0911474591092,-23.030057337993128,-65.4413819590307,0.007035205809711063,0.026304057998782517,multi_day_h5_NDX_IC_thr0.005,multi_day,NDX,IC,0.005,5
358,25.608912342421576,0.4692737430167598,-8.218280632624316,-8.800042648202217,154.71046969458126,607.6986301369861,-545.1832444427137,-28.608058688629868,-38.53487197946157,-0.2688170614616635,-1.0050849636821482,naive_short_NDX_IC_thr0.010,naive_short,NDX,IC,0.01,1
358,25.608912342421576,0.4888268156424581,-3.781719367375699,-3.199957351797783,154.71046969458126,533.1832444427135,-619.6986301369863,-16.33660669581829,-27.820852451000565,-0.12369870695033348,-0.46249932837851226,bounce_long_NDX_IC_thr0.010,bounce_long,NDX,IC,0.01,1
442,31.617707417179712,0.5294117647058824,9.714647493468918,6.949038396162794,123.47020562180893,601.359482410027,-446.16270605866,48.55905595649788,-18.01610358703176,0.4424152240048709,1.6541542673428098,fade_short_NDX_IC_thr0.010,fade_short,NDX,IC,0.01,1
358,25.608912342421576,0.4692737430167598,-8.218280632624316,-8.800042648202217,154.71046969458126,607.6986301369861,-545.1832444427137,-28.608058688629868,-38.53487197946157,-0.2688170614616635,-1.0050849636821482,multi_day_h1_NDX_IC_thr0.010,multi_day,NDX,IC,0.01,1
358,25.608912342421576,0.5,9.308306096480816,-0.11317005068133792,266.78772931779736,1182.3387320684858,-943.4391715653841,23.02991543944579,-43.60657651386046,0.17656327362236823,0.6601556109995914,multi_day_h3_NDX_IC_thr0.010,multi_day,NDX,IC,0.01,3
358,25.608912342421576,0.5,15.20069946160563,-0.57111859899272,334.51935272844605,1347.694277340738,-1036.0911474591092,41.204395579066166,-51.22547627565262,0.22995237080892542,0.8597730702300431,multi_day_h5_NDX_IC_thr0.010,multi_day,NDX,IC,0.01,5
238,17.024919378481382,0.44537815126050423,-13.512984186375489,-16.025862500572245,161.64325167344015,607.6986301369861,-545.1832444427137,-29.72335256191969,-36.973139209873715,-0.34493417277923905,-1.2896806052245129,naive_short_NDX_IC_thr0.015,naive_short,NDX,IC,0.015,1
238,17.024919378481382,0.5084033613445378,1.512984186375473,4.025862500572248,161.64325167344015,533.1832444427135,-619.6986301369863,0.48814178328469016,-22.433353320020455,0.03862062898598528,0.14439936688057461,bounce_long_NDX_IC_thr0.015,bounce_long,NDX,IC,0.015,1
234,16.738786279683378,0.5256410256410257,13.881318236731286,6.383444118965748,130.54151181943016,601.359482410027,-346.44902465955045,35.6607341677307,-15.386344817569775,0.4350548904548389,1.6266345833666596,fade_short_NDX_IC_thr0.015,fade_short,NDX,IC,0.015,1
238,17.024919378481382,0.44537815126050423,-13.512984186375489,-16.025862500572245,161.64325167344015,607.6986301369861,-545.1832444427137,-29.72335256191969,-36.973139209873715,-0.34493417277923905,-1.2896806052245129,multi_day_h1_NDX_IC_thr0.015,multi_day,NDX,IC,0.015,1
238,17.024919378481382,0.4789915966386555,-9.604134633294706,-6.505885906811886,259.5139681776997,911.266818900404,-943.4391715653841,-26.537720647133245,-49.25139384869869,-0.15270035019038708,-0.5709340958153585,multi_day_h3_NDX_IC_thr0.015,multi_day,NDX,IC,0.015,3
238,17.024919378481382,0.48739495798319327,-2.2590211245174636,-13.057295985417598,326.48471134672036,1049.7644110275698,-1036.0911474591092,-16.510818608566645,-54.56971939988065,-0.028549596538108065,-0.10674460186276732,multi_day_h5_NDX_IC_thr0.015,multi_day,NDX,IC,0.015,5
152,10.873057754324245,0.48026315789473684,-8.17038019833856,-4.38215219991333,185.6058918176681,607.6986301369861,-545.1832444427137,-13.94482213607624,-24.967065440948254,-0.14515311342975346,-0.5427155960511839,naive_short_NDX_IC_thr0.020,naive_short,NDX,IC,0.02,1
152,10.873057754324245,0.47368421052631576,-3.829619801661459,-7.617847800086668,185.6058918176681,533.1832444427135,-619.6986301369863,-8.093788599060602,-24.228156164612745,-0.06803615302705665,-0.2543816007155647,bounce_long_NDX_IC_thr0.020,bounce_long,NDX,IC,0.02,1
125,8.9416593374377,0.552,19.96777502035192,15.796781341955064,124.05510883678231,492.61598080826684,-346.44902465955045,27.108972685439525,-11.663343166346941,0.4813091086383152,1.799575314696376,fade_short_NDX_IC_thr0.020,fade_short,NDX,IC,0.02,1
152,10.873057754324245,0.48026315789473684,-8.17038019833856,-4.38215219991333,185.6058918176681,607.6986301369861,-545.1832444427137,-13.94482213607624,-24.967065440948254,-0.14515311342975346,-0.5427155960511839,multi_day_h1_NDX_IC_thr0.020,multi_day,NDX,IC,0.02,1
152,10.873057754324245,0.506578947368421,-3.1933001906171694,2.30216001601436,280.23441900752135,911.266818900404,-943.4391715653841,-10.222752905927013,-39.55271731381057,-0.03757457864000279,-0.14048827035907854,multi_day_h3_NDX_IC_thr0.020,multi_day,NDX,IC,0.02,3
152,10.873057754324245,0.506578947368421,-2.6039123069448524,15.242543725212839,343.37598795208083,1049.7644110275698,-1035.2473118279588,-12.079636109817171,-43.41908526756841,-0.02500531211110801,-0.09349281283858524,multi_day_h5_NDX_IC_thr0.020,multi_day,NDX,IC,0.02,5
91,6.509527997654646,0.46153846153846156,-17.558271707948993,-20.627902724446695,194.32127522792698,607.6986301369861,-545.1832444427137,-16.21424483781607,-27.214766904026998,-0.23053462492622975,-0.8619500706598618,naive_short_NDX_IC_thr0.025,naive_short,NDX,IC,0.025,1
91,6.509527997654646,0.5164835164835165,5.558271707948993,8.627902724446695,194.32127522792698,533.1832444427135,-619.6986301369863,3.4066902462691395,-13.904165055843054,0.0729783719459126,0.27286015224632737,bounce_long_NDX_IC_thr0.025,bounce_long,NDX,IC,0.025,1
72,5.150395778364116,0.5833333333333334,24.654740582346346,19.5508260085352,135.48895802860815,492.61598080826684,-346.44902465955045,18.628516355811975,-8.326587241318183,0.4129684142423319,1.5440550587590662,fade_short_NDX_IC_thr0.025,fade_short,NDX,IC,0.025,1
91,6.509527997654646,0.46153846153846156,-17.558271707948993,-20.627902724446695,194.32127522792698,607.6986301369861,-545.1832444427137,-16.21424483781607,-27.214766904026998,-0.23053462492622975,-0.8619500706598618,multi_day_h1_NDX_IC_thr0.025,multi_day,NDX,IC,0.025,1
91,6.509527997654646,0.5164835164835165,-11.881862915086502,4.211524434718956,271.33806585847566,714.8853340688125,-943.4391715653841,-13.1991684630419,-25.221912334691055,-0.11172453663406974,-0.41772888682987513,multi_day_h3_NDX_IC_thr0.025,multi_day,NDX,IC,0.025,3
91,6.509527997654646,0.4835164835164835,15.338526837466292,-18.987012987011326,355.79640087256485,1049.7644110275698,-719.9798341573567,8.657328844968749,-29.294420267860666,0.10999092378610448,0.4112470504580994,multi_day_h5_NDX_IC_thr0.025,multi_day,NDX,IC,0.025,5
