n_trades,trades_per_year,hit_rate,mean_ret_bps,median_ret_bps,std_ret_bps,best_ret_bps,worst_ret_bps,total_ret_pct,max_dd_pct,sharpe_ann,t_stat,name,family,us_code,cn_fut,threshold,hold_days,sample_start
208,36.277340957827015,0.5048076923076923,0.22721594668196815,3.788388843405827,125.35792672760752,853.8562628336758,-404.9614885331028,-1.1292965516632503,-19.50905879898147,0.010917035706816765,0.026140787990058784,naive_short_SPX_IH_thr0.005,naive_short,SPX,IH,0.005,1,2022-07-22
208,36.277340957827015,0.4375,-12.227215946681984,-15.788388843405825,125.35792672760752,392.96148853310274,-865.8562628336759,-23.738718483715658,-25.027333749245496,-0.5874805665454639,-1.4067193101471052,bounce_long_SPX_IH_thr0.005,bounce_long,SPX,IH,0.005,1,2022-07-22
282,49.18370264474625,0.5106382978723404,3.137357252628437,0.7057866688846618,90.18124518051226,536.177258478198,-460.1420118343198,8.013094952576072,-14.14147024351382,0.24398232042574722,0.5842144592043053,fade_short_SPX_IH_thr0.005,fade_short,SPX,IH,0.005,1,2022-07-22
208,36.277340957827015,0.5048076923076923,0.22721594668196815,3.788388843405827,125.35792672760752,853.8562628336758,-404.9614885331028,-1.1292965516632503,-19.50905879898147,0.010917035706816765,0.026140787990058784,multi_day_h1_SPX_IH_thr0.005,multi_day,SPX,IH,0.005,1,2022-07-22
208,36.277340957827015,0.5384615384615384,10.579402413585216,17.00025750974155,193.2961172186717,1170.2063655030806,-475.75088967971425,19.93290865637407,-24.919711381409073,0.329652011390927,0.7893501103862701,multi_day_h3_SPX_IH_thr0.005,multi_day,SPX,IH,0.005,3,2022-07-22
208,36.277340957827015,0.5336538461538461,21.56257544040589,19.30196450548139,238.99875467468087,1271.5924024640663,-722.5729121592391,47.63087430654913,-24.611798460034006,0.5434038577589738,1.301177849018811,multi_day_h5_SPX_IH_thr0.005,multi_day,SPX,IH,0.005,5,2022-07-22
106,18.487491065046463,0.4339622641509434,-12.147087418466981,-14.3134861996903,116.60127870183173,531.984496124032,-357.7587939698497,-12.712706648890748,-18.902064998490932,-0.44792760946032834,-1.0725604448179005,naive_short_SPX_IH_thr0.010,naive_short,SPX,IH,0.01,1,2022-07-22
106,18.487491065046463,0.5094339622641509,0.1470874184669702,2.3134861996903013,116.60127870183173,345.75879396984965,-543.9844961240321,-0.5597040399866526,-7.074073855422725,0.005423894096245489,0.012987487579797159,bounce_long_SPX_IH_thr0.010,bounce_long,SPX,IH,0.01,1,2022-07-22
128,22.324517512508933,0.53125,1.6026331496647588,3.442509981725245,85.21422130372224,327.3333333333332,-460.1420118343198,1.6003686549332707,-8.046396737335382,0.08886138597860782,0.2127781491013271,fade_short_SPX_IH_thr0.010,fade_short,SPX,IH,0.01,1,2022-07-22
106,18.487491065046463,0.4339622641509434,-12.147087418466981,-14.3134861996903,116.60127870183173,531.984496124032,-357.7587939698497,-12.712706648890748,-18.902064998490932,-0.44792760946032834,-1.0725604448179005,multi_day_h1_SPX_IH_thr0.010,multi_day,SPX,IH,0.01,1,2022-07-22
106,18.487491065046463,0.5,-8.110904293532041,-0.18281836409461097,182.4122613158703,475.0517038777906,-469.4669305624284,-9.833148122654178,-24.286575937081455,-0.1911851861410712,-0.45779198236321667,multi_day_h3_SPX_IH_thr0.010,multi_day,SPX,IH,0.01,3,2022-07-22
106,18.487491065046463,0.49056603773584906,-1.1529853962752112,-17.442523062039633,232.39509907741362,869.3831202810802,-688.4880961378587,-3.9733723753068606,-25.03642269232903,-0.021332209001771404,-0.051079868917780526,multi_day_h5_SPX_IH_thr0.010,multi_day,SPX,IH,0.01,5,2022-07-22
51,8.894924946390278,0.47058823529411764,3.8944189768251114,-4.4743306125556375,129.13858005186478,531.984496124032,-290.1624685138533,1.584994765259462,-7.65958997552143,0.08994102030703029,0.21536332815945353,naive_short_SPX_IH_thr0.015,naive_short,SPX,IH,0.015,1,2022-07-22
51,8.894924946390278,0.47058823529411764,-15.894418976825122,-7.525669387444361,129.13858005186478,278.1624685138533,-543.9844961240321,-8.180718776095786,-10.417128440541157,-0.36707921476094263,-0.8789693636919527,bounce_long_SPX_IH_thr0.015,bounce_long,SPX,IH,0.015,1,2022-07-22
48,8.37169406719085,0.5625,2.232609085364486,23.274151496374024,107.04970889629342,327.3333333333332,-460.1420118343198,0.8028769087073062,-5.550273069530087,0.06034396901284405,0.1444933352611878,fade_short_SPX_IH_thr0.015,fade_short,SPX,IH,0.015,1,2022-07-22
51,8.894924946390278,0.47058823529411764,3.8944189768251114,-4.4743306125556375,129.13858005186478,531.984496124032,-290.1624685138533,1.584994765259462,-7.65958997552143,0.08994102030703029,0.21536332815945353,multi_day_h1_SPX_IH_thr0.015,multi_day,SPX,IH,0.015,1,2022-07-22
51,8.894924946390278,0.5294117647058824,-15.423767979356251,11.909111260352441,183.13984629848096,305.450381679389,-469.4669305624284,-8.350005529582994,-17.387981384899064,-0.25117637137161014,-0.6014405786030043,multi_day_h3_SPX_IH_thr0.015,multi_day,SPX,IH,0.015,3,2022-07-22
51,8.894924946390278,0.5686274509803921,-9.161512192982807,36.24894377640509,260.1685404017207,869.3831202810802,-688.4880961378587,-6.175896990542073,-21.20377256784015,-0.10502278419706228,-0.2514765371800373,multi_day_h5_SPX_IH_thr0.015,multi_day,SPX,IH,0.015,5,2022-07-22
21,3.662616154395997,0.47619047619047616,35.89273566905534,-13.31743011854302,146.01019129898916,531.984496124032,-128.58796821793538,7.590486658289897,-2.422706926916518,0.4704560890655353,1.1265047777772912,naive_short_SPX_IH_thr0.020,naive_short,SPX,IH,0.02,1,2022-07-22
21,3.662616154395997,0.5238095238095238,-47.89273566905535,1.3174301185430228,146.01019129898918,116.58796821793538,-543.9844961240321,-9.788390371849797,-10.900312190595463,-0.6277434332468156,-1.503128545270778,bounce_long_SPX_IH_thr0.020,bounce_long,SPX,IH,0.02,1,2022-07-22
20,3.488205861329521,0.7,1.8208889684758824,25.43422167812493,150.76092209384598,327.3333333333332,-460.1420118343198,0.14578511612981515,-4.601420118343203,0.02255774762765491,0.054014415094344244,fade_short_SPX_IH_thr0.020,fade_short,SPX,IH,0.02,1,2022-07-22
21,3.662616154395997,0.47619047619047616,35.89273566905534,-13.31743011854302,146.01019129898916,531.984496124032,-128.58796821793538,7.590486658289897,-2.422706926916518,0.4704560890655353,1.1265047777772912,multi_day_h1_SPX_IH_thr0.020,multi_day,SPX,IH,0.02,1,2022-07-22
21,3.662616154395997,0.5238095238095238,20.41398495064014,55.24031007752051,198.12884968976707,305.450381679389,-469.4669305624284,3.964404398259158,-7.540272120400338,0.1971858629841382,0.4721605733767573,multi_day_h3_SPX_IH_thr0.020,multi_day,SPX,IH,0.02,3,2022-07-22
21,3.662616154395997,0.6190476190476191,6.68058489043284,36.24894377640509,236.16916564719142,360.1753297129566,-636.8758040573981,0.8408878586730673,-10.781624949994361,0.054136103646553725,0.12962863235381392,multi_day_h5_SPX_IH_thr0.020,multi_day,SPX,IH,0.02,5,2022-07-22
10,1.7441029306647604,0.4,68.28032980148168,-15.444412814421097,202.08775139500506,531.984496124032,-128.58796821793538,6.85085596471775,-1.6055675747337017,0.44621244064187143,1.0684534815675704,naive_short_SPX_IH_thr0.025,naive_short,SPX,IH,0.025,1,2022-07-22
10,1.7441029306647604,0.6,-80.2803298014817,3.4444128144210997,202.0877513950051,116.58796821793538,-543.9844961240321,-7.9192541791914595,-9.147567064421846,-0.5246325259471164,-1.2562299878628376,bounce_long_SPX_IH_thr0.025,bounce_long,SPX,IH,0.025,1,2022-07-22
11,1.9185132237312366,0.7272727272727273,-24.631710171940515,24.115830115831077,162.0212184931097,120.79120714232161,-460.1420118343198,-2.807323396475314,-4.601420118343203,-0.21057415679960273,-0.5042187766819036,fade_short_SPX_IH_thr0.025,fade_short,SPX,IH,0.025,1,2022-07-22
10,1.7441029306647604,0.4,68.28032980148168,-15.444412814421097,202.08775139500506,531.984496124032,-128.58796821793538,6.85085596471775,-1.6055675747337017,0.44621244064187143,1.0684534815675704,multi_day_h1_SPX_IH_thr0.025,multi_day,SPX,IH,0.025,1,2022-07-22
10,1.7441029306647604,0.4,-33.05121802859822,-76.59199224405788,172.121387268307,230.94871206909718,-298.5775081040638,-3.3860946822599103,-6.022080749138558,-0.2535938325580805,-0.6072291774540878,multi_day_h3_SPX_IH_thr0.025,multi_day,SPX,IH,0.025,3,2022-07-22
10,1.7441029306647604,0.4,-55.72270435312732,-92.54655131359657,186.2670749254635,236.24735497993422,-362.4131668558446,-5.583854734623362,-9.389529878170212,-0.395077363509907,-0.9460107923559447,multi_day_h5_SPX_IH_thr0.025,multi_day,SPX,IH,0.025,5,2022-07-22
262,45.69549678341672,0.4541984732824427,-6.914319018736971,-8.037937105067167,113.3977210045415,620.5949937557691,-358.0779718556644,-17.95671178391679,-25.298928427448697,-0.4121751347872092,-0.9869513210915418,naive_short_NDX_IF_thr0.005,naive_short,NDX,IF,0.005,1,2022-07-22
262,45.69549678341672,0.46946564885496184,-5.085680981263034,-3.9620628949328327,113.39772100454152,346.0779718556643,-632.5949937557691,-13.946052700712496,-22.025380067305644,-0.30316669483378067,-0.7259311509211434,bounce_long_NDX_IF_thr0.005,bounce_long,NDX,IF,0.005,1,2022-07-22
329,57.38098641887062,0.49848024316109424,0.09819680467451496,-0.35736677115937837,91.48475215961501,600.4947468958925,-461.0420627116814,-1.0400767070203099,-24.18786269205747,0.008130788141547225,0.019469131979439586,fade_short_NDX_IF_thr0.005,fade_short,NDX,IF,0.005,1,2022-07-22
262,45.69549678341672,0.4541984732824427,-6.914319018736971,-8.037937105067167,113.3977210045415,620.5949937557691,-358.0779718556644,-17.95671178391679,-25.298928427448697,-0.4121751347872092,-0.9869513210915418,multi_day_h1_NDX_IF_thr0.005,multi_day,NDX,IF,0.005,1,2022-07-22
262,45.69549678341672,0.5114503816793893,2.040218580945647,5.773917220699316,195.15339103373014,1149.8985667034171,-540.3467824894277,0.41054488658081034,-30.84180249433759,0.07067035908131335,0.16921982519232823,multi_day_h3_NDX_IF_thr0.005,multi_day,NDX,IF,0.005,3,2022-07-22
262,45.69549678341672,0.5267175572519084,9.39981273692682,10.717749974380915,236.47484451075667,1254.8599779492836,-757.953125,18.985408110483593,-32.78898969093049,0.2687020344588378,0.6434056921605564,multi_day_h5_NDX_IF_thr0.005,multi_day,NDX,IF,0.005,5,2022-07-22
157,27.38241601143674,0.4394904458598726,-7.133526789630391,-9.17460317460272,124.13897964572618,620.5949937557691,-358.0779718556644,-11.65972586784716,-18.79984198878549,-0.3006990162438444,-0.7200223067459014,naive_short_NDX_IF_thr0.010,naive_short,NDX,IF,0.01,1,2022-07-22
157,27.38241601143674,0.47770700636942676,-4.866473210369616,-2.8253968253972803,124.1389796457262,346.0779718556643,-632.5949937557691,-8.476281544936626,-14.160990313470323,-0.20513607786016133,-0.49119732356525064,bounce_long_NDX_IF_thr0.010,bounce_long,NDX,IF,0.01,1,2022-07-22
194,33.83559685489635,0.5257731958762887,5.464002085374465,5.998859936561136,90.99674545124604,600.4947468958925,-413.4626865671638,10.301093061675592,-8.444930153752406,0.3492785516597933,0.8363457639615742,fade_short_NDX_IF_thr0.010,fade_short,NDX,IF,0.01,1,2022-07-22
157,27.38241601143674,0.4394904458598726,-7.133526789630391,-9.17460317460272,124.13897964572618,620.5949937557691,-358.0779718556644,-11.65972586784716,-18.79984198878549,-0.3006990162438444,-0.7200223067459014,multi_day_h1_NDX_IF_thr0.010,multi_day,NDX,IF,0.01,1,2022-07-22
157,27.38241601143674,0.49044585987261147,0.3255724378966594,-10.449388209120107,202.53991208891816,1149.8985667034171,-540.3467824894277,-2.6116280079408694,-25.957132494694402,0.008411489294697275,0.020141269501942935,multi_day_h3_NDX_IF_thr0.010,multi_day,NDX,IF,0.01,3,2022-07-22
157,27.38241601143674,0.5095541401273885,11.516994013192404,8.477646513783027,249.63047642253537,1254.8599779492836,-757.953125,14.200723342227572,-26.607214832264027,0.24142231920437993,0.5780845489448502,multi_day_h5_NDX_IF_thr0.010,multi_day,NDX,IF,0.01,5,2022-07-22
98,17.092208720514652,0.4387755102040816,-9.445269269688495,-9.315696649029976,123.85548718532263,620.5949937557691,-358.0779718556644,-9.517264055899755,-16.99705092556948,-0.3152812801905686,-0.7549394656234136,naive_short_NDX_IF_thr0.015,naive_short,NDX,IF,0.015,1,2022-07-22
98,17.092208720514652,0.4897959183673469,-2.554730730311515,-2.684303350970024,123.85548718532263,346.0779718556643,-632.5949937557691,-3.202017204454266,-8.56006695749112,-0.08527642274632204,-0.20419397237752818,bounce_long_NDX_IF_thr0.015,bounce_long,NDX,IF,0.015,1,2022-07-22
105,18.313080771979983,0.5714285714285714,5.669030969099031,9.243101182654817,86.64102232488389,238.3537673182772,-413.4626865671638,5.716586309979066,-5.030850474151915,0.28000511623706864,0.6704708655587281,fade_short_NDX_IF_thr0.015,fade_short,NDX,IF,0.015,1,2022-07-22
98,17.092208720514652,0.4387755102040816,-9.445269269688495,-9.315696649029976,123.85548718532263,620.5949937557691,-358.0779718556644,-9.517264055899755,-16.99705092556948,-0.3152812801905686,-0.7549394656234136,multi_day_h1_NDX_IF_thr0.015,multi_day,NDX,IF,0.015,1,2022-07-22
98,17.092208720514652,0.4489795918367347,-31.248326173620427,-31.35399888319967,172.26491327288912,463.27678085916244,-540.3467824894277,-27.473968494287824,-39.0688921282381,-0.7499443250857977,-1.795737976214041,multi_day_h3_NDX_IF_thr0.015,multi_day,NDX,IF,0.015,3,2022-07-22
98,17.092208720514652,0.4387755102040816,-12.903955361748022,-20.15463990986354,222.25039981082722,1089.1201898277106,-757.953125,-13.960007734229007,-29.743734827760925,-0.24003766580326014,-0.5747690032261726,multi_day_h5_NDX_IF_thr0.015,multi_day,NDX,IF,0.015,5,2022-07-22
52,9.069335239456754,0.5,8.796411225672417,-0.7089468629934922,130.51608685380404,620.5949937557691,-332.89450222882726,4.231708154951042,-7.641913311980275,0.20296876425779417,0.48600770186674563,naive_short_NDX_IF_thr0.020,naive_short,NDX,IF,0.02,1,2022-07-22
52,9.069335239456754,0.46153846153846156,-20.79641122567243,-11.291053137006505,130.51608685380404,320.89450222882715,-632.5949937557691,-10.656852597431332,-14.061547299763344,-0.47985727124177135,-1.1490158619877653,bounce_long_NDX_IF_thr0.020,bounce_long,NDX,IF,0.02,1,2022-07-22
52,9.069335239456754,0.5961538461538461,5.952589308602459,12.285021727551532,91.95880632892506,236.39492636783822,-413.4626865671638,2.9185402171184593,-4.134626865671642,0.1949397130500129,0.46678217847188497,fade_short_NDX_IF_thr0.020,fade_short,NDX,IF,0.02,1,2022-07-22
52,9.069335239456754,0.5,8.796411225672417,-0.7089468629934922,130.51608685380404,620.5949937557691,-332.89450222882726,4.231708154951042,-7.641913311980275,0.20296876425779417,0.48600770186674563,multi_day_h1_NDX_IF_thr0.020,multi_day,NDX,IF,0.02,1,2022-07-22
52,9.069335239456754,0.5192307692307693,-13.835548858576061,22.859258246066723,189.85407716343693,463.27678085916244,-540.3467824894277,-7.8049977972868945,-20.30843442563892,-0.21946445553602606,-0.5255065530232429,multi_day_h3_NDX_IF_thr0.020,multi_day,NDX,IF,0.02,3,2022-07-22
52,9.069335239456754,0.5192307692307693,3.8010243481980375,5.375105037287893,264.43767813422016,1089.1201898277106,-757.953125,0.21088511121103437,-11.435139618695944,0.04328775312288272,0.10365231069499105,multi_day_h5_NDX_IF_thr0.020,multi_day,NDX,IF,0.02,5,2022-07-22
26,4.534667619728377,0.5,27.42526810312223,-0.05104436950075755,144.48898876941746,620.5949937557691,-123.39264751312817,7.109036964241011,-2.221456891322815,0.40419306720304843,0.967838299750998,naive_short_NDX_IF_thr0.025,naive_short,NDX,IF,0.025,1,2022-07-22
26,4.534667619728377,0.4230769230769231,-39.42526810312223,-11.94895563049924,144.48898876941746,111.39264751312817,-632.5949937557691,-10.00452738034322,-11.350867355152483,-0.5810488335058178,-1.3913185572034226,bounce_long_NDX_IF_thr0.025,bounce_long,NDX,IF,0.025,1,2022-07-22
24,4.185847033595425,0.6666666666666666,-3.2804984080034916,9.730878658232196,101.28013150956065,86.95120061967421,-413.4626865671638,-0.9038196500037343,-4.134626865671642,-0.06626851696103007,-0.1586796360125689,fade_short_NDX_IF_thr0.025,fade_short,NDX,IF,0.025,1,2022-07-22
26,4.534667619728377,0.5,27.42526810312223,-0.05104436950075755,144.48898876941746,620.5949937557691,-123.39264751312817,7.109036964241011,-2.221456891322815,0.40419306720304843,0.967838299750998,multi_day_h1_NDX_IF_thr0.025,multi_day,NDX,IF,0.025,1,2022-07-22
26,4.534667619728377,0.5769230769230769,16.838019029981126,38.539887995508344,177.76858856143093,311.9881533825202,-460.3585526315797,4.056721428330379,-7.081118329612879,0.20170130202374134,0.4829727698178294,multi_day_h3_NDX_IF_thr0.025,multi_day,NDX,IF,0.025,3,2022-07-22
26,4.534667619728377,0.5769230769230769,54.08919781743509,83.69703522326623,309.9764420163208,1089.1201898277106,-757.953125,13.712957308199636,-12.42435094441392,0.37158192601230494,0.8897510835070502,multi_day_h5_NDX_IF_thr0.025,multi_day,NDX,IF,0.025,5,2022-07-22
262,45.69549678341672,0.4389312977099237,-10.852566455698206,-7.6311260557444465,135.48309258007512,607.6986301369861,-464.97852682008636,-26.5357146120872,-27.38212014048945,-0.5414820370746081,-1.2965760588979323,naive_short_NDX_IC_thr0.005,naive_short,NDX,IC,0.005,1,2022-07-22
262,45.69549678341672,0.49236641221374045,-1.1474335443018067,-4.368873944255552,135.48309258007512,452.9785268200863,-619.6986301369863,-5.273659906393369,-20.821519856595483,-0.05725048130436047,-0.13708599424765355,bounce_long_NDX_IC_thr0.005,bounce_long,NDX,IC,0.005,1,2022-07-22
329,57.38098641887062,0.513677811550152,3.6703632692798913,4.961478233636469,120.3305284248896,601.359482410027,-758.8712871287136,10.183621848959357,-31.968273828872974,0.2310559896054323,0.5532624240055726,fade_short_NDX_IC_thr0.005,fade_short,NDX,IC,0.005,1,2022-07-22
262,45.69549678341672,0.4389312977099237,-10.852566455698206,-7.6311260557444465,135.48309258007512,607.6986301369861,-464.97852682008636,-26.5357146120872,-27.38212014048945,-0.5414820370746081,-1.2965760588979323,multi_day_h1_NDX_IC_thr0.005,multi_day,NDX,IC,0.005,1,2022-07-22
262,45.69549678341672,0.48091603053435117,7.787562145012892,-13.635274486103015,245.0676427449659,1182.3387320684858,-746.9900990099017,13.471136864526056,-31.804045284823435,0.21480889128159195,0.5143588274485004,multi_day_h3_NDX_IC_thr0.005,multi_day,NDX,IC,0.005,3,2022-07-22
262,45.69549678341672,0.4961832061068702,-4.758332779415296,-12.000205392993061,296.3880949091918,1347.694277340738,-1035.2473118279588,-21.27465637508835,-48.15309629419687,-0.10852524075896289,-0.2598631520897847,multi_day_h5_NDX_IC_thr0.005,multi_day,NDX,IC,0.005,5,2022-07-22
157,27.38241601143674,0.4394904458598726,-10.089688925579962,-15.648604064862452,143.8105472229717,607.6986301369861,-464.97852682008636,-16.01616635022356,-18.30460100548901,-0.36713257471057403,-0.8790971338273572,naive_short_NDX_IC_thr0.010,naive_short,NDX,IC,0.01,1,2022-07-22
157,27.38241601143674,0.5095541401273885,-1.9103110744200518,3.6486040648624543,143.8105472229717,452.9785268200863,-619.6986301369863,-4.520704723771562,-13.783880595408803,-0.06951031180672831,-0.1664420977324429,bounce_long_NDX_IC_thr0.010,bounce_long,NDX,IC,0.01,1,2022-07-22
194,33.83559685489635,0.5618556701030928,16.969980154414273,15.397865697226905,114.07612535018838,601.359482410027,-233.01812191103787,37.23598756042752,-9.65024899965783,0.8653135284151237,2.0719889628193844,fade_short_NDX_IC_thr0.010,fade_short,NDX,IC,0.01,1,2022-07-22
157,27.38241601143674,0.4394904458598726,-10.089688925579962,-15.648604064862452,143.8105472229717,607.6986301369861,-464.97852682008636,-16.01616635022356,-18.30460100548901,-0.36713257471057403,-0.8790971338273572,multi_day_h1_NDX_IC_thr0.010,multi_day,NDX,IC,0.01,1,2022-07-22
157,27.38241601143674,0.47770700636942676,4.623241330394241,-12.945540647198543,254.03391402755975,1182.3387320684858,-746.9900990099017,2.315530173922409,-27.552549954736172,0.09523371943525039,0.22803667003737552,multi_day_h3_NDX_IC_thr0.010,multi_day,NDX,IC,0.01,3,2022-07-22
157,27.38241601143674,0.49044585987261147,-4.375843981553749,-13.999744008191366,312.0473444781797,1347.694277340738,-1035.2473118279588,-13.43682568877581,-34.79063575184303,-0.07337991766016769,-0.17570784980438003,multi_day_h5_NDX_IC_thr0.010,multi_day,NDX,IC,0.01,5,2022-07-22
98,17.092208720514652,0.41836734693877553,-13.525331021097653,-27.573550715592305,139.32083191772327,607.6986301369861,-427.3861386138618,-13.238629002763192,-15.682230514893924,-0.4013570885022798,-0.9610475627824614,naive_short_NDX_IC_thr0.015,naive_short,NDX,IC,0.015,1,2022-07-22
98,17.092208720514652,0.5408163265306123,1.5253310210976412,15.573550715592306,139.32083191772327,415.3861386138617,-619.6986301369863,0.5470529949588077,-10.322541538494379,0.04526339626549675,0.10838297842586955,bounce_long_NDX_IC_thr0.015,bounce_long,NDX,IC,0.015,1,2022-07-22
105,18.313080771979983,0.5619047619047619,15.372532560573003,15.796781341955064,115.5444431937365,601.359482410027,-233.01812191103787,16.701703895205533,-6.783777958281778,0.5693470345830633,1.3632986575752648,fade_short_NDX_IC_thr0.015,fade_short,NDX,IC,0.015,1,2022-07-22
98,17.092208720514652,0.41836734693877553,-13.525331021097653,-27.573550715592305,139.32083191772327,607.6986301369861,-427.3861386138618,-13.238629002763192,-15.682230514893924,-0.4013570885022798,-0.9610475627824614,multi_day_h1_NDX_IC_thr0.015,multi_day,NDX,IC,0.015,1,2022-07-22
98,17.092208720514652,0.41836734693877553,-32.64657755573052,-30.41197859223032,211.74675226153295,574.6451612903229,-746.9900990099017,-28.9930016623139,-38.40090947830542,-0.6374116478818447,-1.526279037382741,multi_day_h3_NDX_IC_thr0.015,multi_day,NDX,IC,0.015,3,2022-07-22
98,17.092208720514652,0.45918367346938777,-31.006682024403233,-31.62404411251773,283.4666681796982,1049.7644110275698,-1035.2473118279588,-29.085119228066624,-43.23657247425853,-0.45222273290155157,-1.0828450966486205,multi_day_h5_NDX_IC_thr0.015,multi_day,NDX,IC,0.015,5,2022-07-22
52,9.069335239456754,0.4423076923076923,-7.263081575549096,-14.97152857468164,157.28786009065897,607.6986301369861,-427.3861386138618,-4.3088212450578585,-10.087012182436917,-0.13906359291779302,-0.33298708525153703,naive_short_NDX_IC_thr0.020,naive_short,NDX,IC,0.02,1,2022-07-22
52,9.069335239456754,0.5192307692307693,-4.736918424450908,2.9715285746816424,157.28786009065897,415.3861386138617,-619.6986301369863,-3.0541841172226136,-11.878574516322349,-0.09069606180388161,-0.21717127128824287,bounce_long_NDX_IC_thr0.020,bounce_long,NDX,IC,0.02,1,2022-07-22
52,9.069335239456754,0.5576923076923077,5.994555942405463,19.18592469888337,98.65087252345924,327.70104798676186,-233.01812191103787,2.9101411734259175,-6.737212954916361,0.182996934426047,0.4381852541413764,fade_short_NDX_IC_thr0.020,fade_short,NDX,IC,0.02,1,2022-07-22
52,9.069335239456754,0.4423076923076923,-7.263081575549096,-14.97152857468164,157.28786009065897,607.6986301369861,-427.3861386138618,-4.3088212450578585,-10.087012182436917,-0.13906359291779302,-0.33298708525153703,multi_day_h1_NDX_IC_thr0.020,multi_day,NDX,IC,0.02,1,2022-07-22
52,9.069335239456754,0.4423076923076923,-29.326623553189417,-13.635274486103015,239.43298301806956,574.6451612903229,-746.9900990099017,-15.422699720673217,-25.12113922581459,-0.36886361306099796,-0.8832420965934712,multi_day_h3_NDX_IC_thr0.020,multi_day,NDX,IC,0.02,3,2022-07-22
52,9.069335239456754,0.5192307692307693,-29.722788234684483,36.02646517949882,336.67348266374603,1049.7644110275698,-1035.2473118279588,-16.80690962914345,-25.163279557545525,-0.2658694049313029,-0.6366229747707585,multi_day_h5_NDX_IC_thr0.020,multi_day,NDX,IC,0.02,5,2022-07-22
26,4.534667619728377,0.4230769230769231,-2.5052398550785515,-31.54828882732951,158.93482996316175,607.6986301369861,-190.5070422535211,-0.9558277346607857,-4.187021067995877,-0.033566260478236846,-0.08037424465258333,naive_short_NDX_IC_thr0.025,naive_short,NDX,IC,0.025,1,2022-07-22
26,4.534667619728377,0.5769230769230769,-9.494760144921448,19.548288827329515,158.93482996316175,178.5070422535211,-619.6986301369863,-2.7551713002101907,-7.464695980801384,-0.12721480203053143,-0.3046152140915809,bounce_long_NDX_IC_thr0.025,bounce_long,NDX,IC,0.025,1,2022-07-22
24,4.185847033595425,0.625,13.349310495368385,20.101814180324315,88.05902261488916,170.63999999999902,-233.01812191103787,3.161234043506167,-2.6259319940989068,0.31015347434819757,0.7426609599026798,fade_short_NDX_IC_thr0.025,fade_short,NDX,IC,0.025,1,2022-07-22
26,4.534667619728377,0.4230769230769231,-2.5052398550785515,-31.54828882732951,158.93482996316175,607.6986301369861,-190.5070422535211,-0.9558277346607857,-4.187021067995877,-0.033566260478236846,-0.08037424465258333,multi_day_h1_NDX_IC_thr0.025,multi_day,NDX,IC,0.025,1,2022-07-22
26,4.534667619728377,0.46153846153846156,-0.463510043733847,-13.635274486103015,211.30010389271771,471.87610619469007,-420.9717996923608,-0.6756177667091023,-9.553306763133318,-0.004671239864806895,-0.01118526074622808,multi_day_h3_NDX_IC_thr0.025,multi_day,NDX,IC,0.025,3,2022-07-22
26,4.534667619728377,0.5769230769230769,26.584036736024153,50.17491751945536,356.2574450758753,1049.7644110275698,-615.8102888395141,5.485780475808011,-13.164579592606874,0.1589021265533956,0.38049035589469515,multi_day_h5_NDX_IC_thr0.025,multi_day,NDX,IC,0.025,5,2022-07-22
